Direction;Year;Date;Weekday;Country;Commodity;Transport_Mode;Measure;Value;Cumulative
Exports;2015;1/10/2015;Saturday;United States;All;All;$;9000000;159000000
Exports;2015;1/11/2015;Sunday;United States;All;All;$;8000000;167000000
Exports;2015;1/12/2015;Monday;United States;All;All;$;5000000;172000000
Exports;2015;1/13/2015;Tuesday;United States;All;All;$;18000000;190000000
Exports;2015;1/14/2015;Wednesday;United States;All;All;$;17000000;206000000
Exports;2015;1/15/2015;Thursday;United States;All;All;$;24000000;230000000
Exports;2015;1/16/2015;Friday;United States;All;All;$;19000000;249000000
Exports;2015;1/17/2015;Saturday;United States;All;All;$;30000000;279000000
Exports;2015;1/18/2015;Sunday;United States;All;All;$;9000000;288000000
Exports;2015;1/19/2015;Monday;United States;All;All;$;9000000;298000000
Exports;2015;1/20/2015;Tuesday;United States;All;All;$;13000000;311000000
Exports;2015;1/21/2015;Wednesday;United States;All;All;$;5000000;316000000
Exports;2015;1/22/2015;Thursday;United States;All;All;$;38000000;353000000
Exports;2015;1/23/2015;Friday;United States;All;All;$;18000000;372000000
Exports;2015;1/24/2015;Saturday;United States;All;All;$;21000000;393000000
Exports;2015;1/25/2015;Sunday;United States;All;All;$;10000000;403000000
Exports;2015;1/26/2015;Monday;United States;All;All;$;2000000;405000000
Exports;2015;1/27/2015;Tuesday;United States;All;All;$;13000000;418000000
Exports;2015;1/28/2015;Wednesday;United States;All;All;$;17000000;434000000
Exports;2015;1/29/2015;Thursday;United States;All;All;$;20000000;454000000
Exports;2015;1/30/2015;Friday;United States;All;All;$;24000000;478000000
Exports;2015;1/31/2015;Saturday;United States;All;All;$;21000000;498000000
Exports;2015;2/1/2015;Sunday;United States;All;All;$;14000000;513000000
Exports;2015;2/2/2015;Monday;United States;All;All;$;4000000;517000000
Exports;2015;2/3/2015;Tuesday;United States;All;All;$;23000000;540000000
Exports;2015;2/4/2015;Wednesday;United States;All;All;$;10000000;549000000
Exports;2015;2/5/2015;Thursday;United States;All;All;$;25000000;574000000
Exports;2015;2/6/2015;Friday;United States;All;All;$;33000000;607000000
Exports;2015;2/7/2015;Saturday;United States;All;All;$;54000000;661000000
Exports;2015;2/8/2015;Sunday;United States;All;All;$;19000000;681000000
Exports;2015;2/9/2015;Monday;United States;All;All;$;8000000;689000000
Exports;2015;2/10/2015;Tuesday;United States;All;All;$;12000000;701000000
Exports;2015;2/11/2015;Wednesday;United States;All;All;$;2000000;703000000
Exports;2015;2/12/2015;Thursday;United States;All;All;$;19000000;722000000
Exports;2015;2/13/2015;Friday;United States;All;All;$;12000000;734000000
Exports;2015;2/14/2015;Saturday;United States;All;All;$;15000000;749000000
Exports;2015;2/15/2015;Sunday;United States;All;All;$;17000000;766000000
Exports;2015;2/16/2015;Monday;United States;All;All;$;10000000;776000000
Exports;2015;2/17/2015;Tuesday;United States;All;All;$;11000000;787000000
Exports;2015;2/18/2015;Wednesday;United States;All;All;$;19000000;806000000
Exports;2015;2/19/2015;Thursday;United States;All;All;$;32000000;837000000
Exports;2015;2/20/2015;Friday;United States;All;All;$;30000000;867000000
Exports;2015;2/21/2015;Saturday;United States;All;All;$;24000000;891000000
Exports;2015;2/22/2015;Sunday;United States;All;All;$;35000000;926000000
Exports;2015;2/23/2015;Monday;United States;All;All;$;4000000;930000000
Exports;2015;2/24/2015;Tuesday;United States;All;All;$;4000000;935000000
Exports;2015;2/25/2015;Wednesday;United States;All;All;$;12000000;946000000
Exports;2015;2/26/2015;Thursday;United States;All;All;$;8000000;954000000
Exports;2015;2/27/2015;Friday;United States;All;All;$;10000000;964000000
Exports;2015;2/28/2015;Saturday;United States;All;All;$;18000000;982000000
Exports;2015;3/1/2015;Sunday;United States;All;All;$;30000000;1012000000
Exports;2015;3/2/2015;Monday;United States;All;All;$;32000000;1044000000
Exports;2015;3/3/2015;Tuesday;United States;All;All;$;21000000;1065000000
Exports;2015;3/4/2015;Wednesday;United States;All;All;$;19000000;1084000000
Exports;2015;3/5/2015;Thursday;United States;All;All;$;28000000;1112000000
Exports;2015;3/6/2015;Friday;United States;All;All;$;37000000;1148000000
Exports;2015;3/7/2015;Saturday;United States;All;All;$;25000000;1173000000
Exports;2015;3/8/2015;Sunday;United States;All;All;$;11000000;1184000000
Exports;2015;3/9/2015;Monday;United States;All;All;$;5000000;1189000000
Exports;2015;3/10/2015;Tuesday;United States;All;All;$;12000000;1201000000
Exports;2015;3/11/2015;Wednesday;United States;All;All;$;10000000;1211000000
Exports;2015;3/12/2015;Thursday;United States;All;All;$;25000000;1236000000
Exports;2015;3/13/2015;Friday;United States;All;All;$;22000000;1258000000
Exports;2015;3/14/2015;Saturday;United States;All;All;$;23000000;1282000000
Exports;2015;3/15/2015;Sunday;United States;All;All;$;15000000;1296000000
Exports;2015;3/16/2015;Monday;United States;All;All;$;3000000;1299000000
Exports;2015;3/17/2015;Tuesday;United States;All;All;$;16000000;1315000000
Exports;2015;3/18/2015;Wednesday;United States;All;All;$;33000000;1348000000
Exports;2015;3/19/2015;Thursday;United States;All;All;$;22000000;1370000000
Exports;2015;3/20/2015;Friday;United States;All;All;$;17000000;1387000000
Exports;2015;3/21/2015;Saturday;United States;All;All;$;39000000;1426000000
Exports;2015;3/22/2015;Sunday;United States;All;All;$;15000000;1440000000
Exports;2015;3/23/2015;Monday;United States;All;All;$;12000000;1452000000
Exports;2015;3/24/2015;Tuesday;United States;All;All;$;17000000;1469000000
Exports;2015;3/25/2015;Wednesday;United States;All;All;$;7000000;1476000000
Exports;2015;3/26/2015;Thursday;United States;All;All;$;17000000;1493000000
Exports;2015;3/27/2015;Friday;United States;All;All;$;17000000;1510000000
Exports;2015;3/28/2015;Saturday;United States;All;All;$;12000000;1522000000
Exports;2015;3/29/2015;Sunday;United States;All;All;$;14000000;1537000000
Exports;2015;3/30/2015;Monday;United States;All;All;$;13000000;1549000000
Exports;2015;3/31/2015;Tuesday;United States;All;All;$;36000000;1585000000
Exports;2015;4/1/2015;Wednesday;United States;All;All;$;13000000;1598000000
Exports;2015;4/2/2015;Thursday;United States;All;All;$;13000000;1611000000
Exports;2015;4/3/2015;Friday;United States;All;All;$;11000000;1622000000
Exports;2015;4/4/2015;Saturday;United States;All;All;$;21000000;1643000000
Exports;2015;4/5/2015;Sunday;United States;All;All;$;29000000;1672000000
Exports;2015;4/6/2015;Monday;United States;All;All;$;37000000;1709000000
Exports;2015;4/7/2015;Tuesday;United States;All;All;$;10000000;1719000000
Exports;2015;4/8/2015;Wednesday;United States;All;All;$;9000000;1728000000
Exports;2015;4/9/2015;Thursday;United States;All;All;$;15000000;1743000000
Exports;2015;4/10/2015;Friday;United States;All;All;$;14000000;1757000000
Exports;2015;4/11/2015;Saturday;United States;All;All;$;22000000;1779000000
Exports;2015;4/12/2015;Sunday;United States;All;All;$;23000000;1802000000
Exports;2015;4/13/2015;Monday;United States;All;All;$;20000000;1822000000
Exports;2015;4/14/2015;Tuesday;United States;All;All;$;8000000;1829000000
Exports;2015;4/15/2015;Wednesday;United States;All;All;$;6000000;1836000000
Exports;2015;4/16/2015;Thursday;United States;All;All;$;21000000;1857000000
Exports;2015;4/17/2015;Friday;United States;All;All;$;14000000;1871000000
Exports;2015;4/18/2015;Saturday;United States;All;All;$;10000000;1880000000
Exports;2015;4/19/2015;Sunday;United States;All;All;$;23000000;1904000000
Exports;2015;4/20/2015;Monday;United States;All;All;$;26000000;1929000000
Exports;2015;4/21/2015;Tuesday;United States;All;All;$;21000000;1951000000
Exports;2015;4/22/2015;Wednesday;United States;All;All;$;2000000;1953000000
Exports;2015;4/23/2015;Thursday;United States;All;All;$;14000000;1967000000
Exports;2015;4/24/2015;Friday;United States;All;All;$;24000000;1991000000
Exports;2015;4/25/2015;Saturday;United States;All;All;$;22000000;2013000000
Exports;2015;4/26/2015;Sunday;United States;All;All;$;29000000;2041000000
Exports;2015;4/27/2015;Monday;United States;All;All;$;4000000;2045000000
Exports;2015;4/28/2015;Tuesday;United States;All;All;$;4000000;2049000000
Exports;2015;4/29/2015;Wednesday;United States;All;All;$;3000000;2052000000
Exports;2015;4/30/2015;Thursday;United States;All;All;$;12000000;2063000000
Exports;2015;5/1/2015;Friday;United States;All;All;$;20000000;2083000000
Exports;2015;5/2/2015;Saturday;United States;All;All;$;33000000;2116000000
Exports;2015;5/3/2015;Sunday;United States;All;All;$;41000000;2157000000
Exports;2015;5/4/2015;Monday;United States;All;All;$;11000000;2168000000
Exports;2015;5/5/2015;Tuesday;United States;All;All;$;12000000;2180000000
Exports;2015;5/6/2015;Wednesday;United States;All;All;$;8000000;2188000000
Exports;2015;5/7/2015;Thursday;United States;All;All;$;15000000;2203000000
Exports;2015;5/8/2015;Friday;United States;All;All;$;15000000;2219000000
Exports;2015;5/9/2015;Saturday;United States;All;All;$;14000000;2232000000
Exports;2015;5/10/2015;Sunday;United States;All;All;$;36000000;2268000000
Exports;2015;5/11/2015;Monday;United States;All;All;$;10000000;2278000000
Exports;2015;5/12/2015;Tuesday;United States;All;All;$;7000000;2285000000
Exports;2015;5/13/2015;Wednesday;United States;All;All;$;5000000;2290000000
Exports;2015;5/14/2015;Thursday;United States;All;All;$;19000000;2309000000
Exports;2015;5/15/2015;Friday;United States;All;All;$;12000000;2321000000
Exports;2015;5/16/2015;Saturday;United States;All;All;$;20000000;2341000000
Exports;2015;5/17/2015;Sunday;United States;All;All;$;17000000;2358000000
Exports;2015;5/18/2015;Monday;United States;All;All;$;14000000;2371000000
Exports;2015;5/19/2015;Tuesday;United States;All;All;$;10000000;2382000000
Exports;2015;5/20/2015;Wednesday;United States;All;All;$;18000000;2400000000
Exports;2015;5/21/2015;Thursday;United States;All;All;$;21000000;2421000000
Exports;2015;5/22/2015;Friday;United States;All;All;$;40000000;2460000000
Exports;2015;5/23/2015;Saturday;United States;All;All;$;13000000;2473000000
Exports;2015;5/24/2015;Sunday;United States;All;All;$;34000000;2507000000
Exports;2015;5/25/2015;Monday;United States;All;All;$;15000000;2522000000
Exports;2015;5/26/2015;Tuesday;United States;All;All;$;16000000;2538000000
Exports;2015;5/27/2015;Wednesday;United States;All;All;$;10000000;2548000000
Exports;2015;5/28/2015;Thursday;United States;All;All;$;17000000;2565000000
Exports;2015;5/29/2015;Friday;United States;All;All;$;24000000;2590000000
Exports;2015;5/30/2015;Saturday;United States;All;All;$;10000000;2600000000
Exports;2015;5/31/2015;Sunday;United States;All;All;$;50000000;2650000000
Exports;2015;6/1/2015;Monday;United States;All;All;$;22000000;2672000000
Exports;2015;6/2/2015;Tuesday;United States;All;All;$;18000000;2691000000
Exports;2015;6/3/2015;Wednesday;United States;All;All;$;4000000;2695000000
Exports;2015;6/4/2015;Thursday;United States;All;All;$;17000000;2712000000
Exports;2015;6/5/2015;Friday;United States;All;All;$;20000000;2731000000
Exports;2015;6/6/2015;Saturday;United States;All;All;$;3000000;2734000000
Exports;2015;6/7/2015;Sunday;United States;All;All;$;29000000;2763000000
Exports;2015;6/8/2015;Monday;United States;All;All;$;4000000;2766000000
Exports;2015;6/9/2015;Tuesday;United States;All;All;$;24000000;2790000000
Exports;2015;6/10/2015;Wednesday;United States;All;All;$;8000000;2799000000
Exports;2015;6/11/2015;Thursday;United States;All;All;$;21000000;2820000000
Exports;2015;6/12/2015;Friday;United States;All;All;$;15000000;2835000000
Exports;2015;6/13/2015;Saturday;United States;All;All;$;11000000;2845000000
Exports;2015;6/14/2015;Sunday;United States;All;All;$;22000000;2868000000
Exports;2015;6/15/2015;Monday;United States;All;All;$;15000000;2883000000
Exports;2015;6/16/2015;Tuesday;United States;All;All;$;9000000;2892000000
Exports;2015;6/17/2015;Wednesday;United States;All;All;$;18000000;2910000000
Exports;2015;6/18/2015;Thursday;United States;All;All;$;22000000;2932000000
Exports;2015;6/19/2015;Friday;United States;All;All;$;25000000;2957000000
Exports;2015;6/20/2015;Saturday;United States;All;All;$;11000000;2968000000
Exports;2015;6/21/2015;Sunday;United States;All;All;$;58000000;3026000000
Exports;2015;6/22/2015;Monday;United States;All;All;$;6000000;3032000000
Exports;2015;6/23/2015;Tuesday;United States;All;All;$;9000000;3040000000
Exports;2015;6/24/2015;Wednesday;United States;All;All;$;2000000;3042000000
Exports;2015;6/25/2015;Thursday;United States;All;All;$;24000000;3066000000
Exports;2015;6/26/2015;Friday;United States;All;All;$;22000000;3088000000
Exports;2015;6/27/2015;Saturday;United States;All;All;$;9000000;3098000000
Exports;2015;6/28/2015;Sunday;United States;All;All;$;26000000;3124000000
Exports;2015;6/29/2015;Monday;United States;All;All;$;6000000;3130000000
Exports;2015;6/30/2015;Tuesday;United States;All;All;$;20000000;3150000000
Exports;2015;7/1/2015;Wednesday;United States;All;All;$;23000000;3174000000
Exports;2015;7/2/2015;Thursday;United States;All;All;$;22000000;3196000000
Exports;2015;7/3/2015;Friday;United States;All;All;$;20000000;3216000000
Exports;2015;7/4/2015;Saturday;United States;All;All;$;4000000;3220000000
Exports;2015;7/5/2015;Sunday;United States;All;All;$;29000000;3249000000
Exports;2015;7/6/2015;Monday;United States;All;All;$;3000000;3251000000
Exports;2015;7/7/2015;Tuesday;United States;All;All;$;12000000;3263000000
Exports;2015;7/8/2015;Wednesday;United States;All;All;$;33000000;3296000000
Exports;2015;7/9/2015;Thursday;United States;All;All;$;27000000;3323000000
Exports;2015;7/10/2015;Friday;United States;All;All;$;30000000;3353000000
Exports;2015;7/11/2015;Saturday;United States;All;All;$;13000000;3366000000
Exports;2015;7/12/2015;Sunday;United States;All;All;$;15000000;3381000000
Exports;2015;7/13/2015;Monday;United States;All;All;$;20000000;3401000000
Exports;2015;7/14/2015;Tuesday;United States;All;All;$;9000000;3410000000
Exports;2015;7/15/2015;Wednesday;United States;All;All;$;1000000;3412000000
Exports;2015;7/16/2015;Thursday;United States;All;All;$;14000000;3426000000
Exports;2015;7/17/2015;Friday;United States;All;All;$;23000000;3449000000
Exports;2015;7/18/2015;Saturday;United States;All;All;$;4000000;3452000000
Exports;2015;7/19/2015;Sunday;United States;All;All;$;27000000;3479000000
Exports;2015;7/20/2015;Monday;United States;All;All;$;14000000;3493000000
Exports;2015;7/21/2015;Tuesday;United States;All;All;$;16000000;3509000000
Exports;2015;7/22/2015;Wednesday;United States;All;All;$;9000000;3518000000
Exports;2015;7/23/2015;Thursday;United States;All;All;$;14000000;3532000000
Exports;2015;7/24/2015;Friday;United States;All;All;$;18000000;3550000000
Exports;2015;7/25/2015;Saturday;United States;All;All;$;6000000;3556000000
Exports;2015;7/26/2015;Sunday;United States;All;All;$;19000000;3575000000
Exports;2015;7/27/2015;Monday;United States;All;All;$;1000000;3577000000
Exports;2015;7/28/2015;Tuesday;United States;All;All;$;5000000;3582000000
Exports;2015;7/29/2015;Wednesday;United States;All;All;$;3000000;3584000000
Exports;2015;7/30/2015;Thursday;United States;All;All;$;13000000;3597000000
Exports;2015;7/31/2015;Friday;United States;All;All;$;31000000;3629000000
Exports;2015;8/1/2015;Saturday;United States;All;All;$;26000000;3655000000
Exports;2015;8/2/2015;Sunday;United States;All;All;$;15000000;3669000000
Exports;2015;8/3/2015;Monday;United States;All;All;$;2000000;3671000000
Exports;2015;8/4/2015;Tuesday;United States;All;All;$;9000000;3680000000
Exports;2015;8/5/2015;Wednesday;United States;All;All;$;7000000;3687000000
Exports;2015;8/6/2015;Thursday;United States;All;All;$;20000000;3707000000
Exports;2015;8/7/2015;Friday;United States;All;All;$;25000000;3733000000
Exports;2015;8/8/2015;Saturday;United States;All;All;$;8000000;3741000000
Exports;2015;8/9/2015;Sunday;United States;All;All;$;15000000;3755000000
Exports;2015;8/10/2015;Monday;United States;All;All;$;17000000;3773000000
Exports;2015;8/11/2015;Tuesday;United States;All;All;$;20000000;3793000000
Exports;2015;8/12/2015;Wednesday;United States;All;All;$;14000000;3807000000
Exports;2015;8/13/2015;Thursday;United States;All;All;$;10000000;3816000000
Exports;2015;8/14/2015;Friday;United States;All;All;$;16000000;3833000000
Exports;2015;8/15/2015;Saturday;United States;All;All;$;6000000;3838000000
Exports;2015;8/16/2015;Sunday;United States;All;All;$;8000000;3846000000
Exports;2015;8/17/2015;Monday;United States;All;All;$;1000000;3847000000
Exports;2015;8/18/2015;Tuesday;United States;All;All;$;7000000;3854000000
Exports;2015;8/19/2015;Wednesday;United States;All;All;$;11000000;3865000000
Exports;2015;8/20/2015;Thursday;United States;All;All;$;13000000;3878000000
Exports;2015;8/21/2015;Friday;United States;All;All;$;13000000;3891000000
Exports;2015;8/22/2015;Saturday;United States;All;All;$;5000000;3896000000
Exports;2015;8/23/2015;Sunday;United States;All;All;$;34000000;3929000000
Exports;2015;8/24/2015;Monday;United States;All;All;$;6000000;3936000000
Exports;2015;8/25/2015;Tuesday;United States;All;All;$;10000000;3946000000
Exports;2015;8/26/2015;Wednesday;United States;All;All;$;4000000;3949000000
Exports;2015;8/27/2015;Thursday;United States;All;All;$;12000000;3961000000
Exports;2015;8/28/2015;Friday;United States;All;All;$;16000000;3977000000
Exports;2015;8/29/2015;Saturday;United States;All;All;$;12000000;3989000000
Exports;2015;8/30/2015;Sunday;United States;All;All;$;9000000;3999000000
Exports;2015;8/31/2015;Monday;United States;All;All;$;12000000;4011000000
Exports;2015;9/1/2015;Tuesday;United States;All;All;$;9000000;4020000000
Exports;2015;9/2/2015;Wednesday;United States;All;All;$;18000000;4038000000
Exports;2015;9/3/2015;Thursday;United States;All;All;$;15000000;4053000000
Exports;2015;9/4/2015;Friday;United States;All;All;$;8000000;4062000000
Exports;2015;9/5/2015;Saturday;United States;All;All;$;11000000;4073000000
Exports;2015;9/6/2015;Sunday;United States;All;All;$;29000000;4101000000
Exports;2015;9/7/2015;Monday;United States;All;All;$;18000000;4119000000
Exports;2015;9/8/2015;Tuesday;United States;All;All;$;13000000;4132000000
Exports;2015;9/9/2015;Wednesday;United States;All;All;$;2000000;4134000000
Exports;2015;9/10/2015;Thursday;United States;All;All;$;7000000;4140000000
Exports;2015;9/11/2015;Friday;United States;All;All;$;4000000;4144000000
Exports;2015;9/12/2015;Saturday;United States;All;All;$;2000000;4146000000
